Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
4221,Apartamento,Boa Viagem,Imobiliaria,4,4,4,430,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,7100000.0
4222,Apartamento,Boa Viagem,Imobiliaria,3,1,2,117,20,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,540000.0
4223,Apartamento,Apipucos,Imobiliaria,4,4,3,204,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1300000.0
4224,Apartamento,Varzea,Imobiliaria,2,0,1,50,0,churrasqueira e playground,1,0,0,1,0,0,0,0,0,0,190000.0
4225,Apartamento,Gracas,Imobiliaria,3,1,2,170,0,esquina,0,0,0,0,0,0,0,0,0,0,415000.0
4226,Apartamento,Imbiribeira,Imobiliaria,3,1,2,109,0,churrasqueira e sauna,1,0,0,0,0,0,0,0,1,0,690000.0
4227,Apartamento,Boa Viagem,Imobiliaria,2,1,2,56,0,sauna e salao de festas,0,0,0,0,0,1,0,0,1,0,465000.0
4228,Apartamento,Madalena,Imobiliaria,3,0,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,200000.0
4229,Apartamento,Boa Viagem,Imobiliaria,1,0,1,40,0,nenhum,0,0,0,0,0,0,0,0,0,0,530000.0
4230,Apartamento,Boa Viagem,Imobiliaria,3,3,2,119,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,880000.0
4231,Casa,Boa Viagem,Imobiliaria,4,1,0,200,0,copa,0,0,0,0,0,0,0,0,0,0,650000.0
4232,Apartamento,Encruzilhada,Imobiliaria,3,1,1,59,0,campo de futebol e playground,0,0,0,1,1,0,0,0,0,0,370000.0
4233,Apartamento,Imbiribeira,Imobiliaria,3,1,1,67,0,nenhum,0,0,0,0,0,0,0,0,0,0,364350.0
4234,Apartamento,Boa Viagem,Imobiliaria,4,4,3,204,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,2550000.0
4235,Apartamento,Prado,Imobiliaria,3,1,1,60,0,nenhum,0,0,0,0,0,0,0,0,0,0,385200.0
4236,Apartamento,Poco da Panela,Imobiliaria,3,1,2,88,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000.0
4237,Apartamento,Tamarineira,Imobiliaria,4,4,3,188,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,1750000.0
4238,Apartamento,Boa Viagem,Imobiliaria,3,2,2,115,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,645000.0
4239,Apartamento,Encruzilhada,Imobiliaria,3,0,1,112,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000.0
4240,Apartamento,Prado,Imobiliaria,3,1,1,60,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000.0
4241,Apartamento,Madalena,Imobiliaria,3,1,1,80,0,piscina,0,0,1,0,0,0,0,0,0,0,375000.0
4242,Casa,Poco da Panela,Imobiliaria,4,4,3,530,170,piscina,0,0,1,0,0,0,0,0,0,0,1990000.0
4243,Apartamento,Torre,Imobiliaria,2,1,1,69,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000.0
4244,Apartamento,Boa Viagem,Imobiliaria,3,1,2,93,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,350000.0
4245,Apartamento,Espinheiro,Imobiliaria,3,1,2,97,0,nenhum,0,0,0,0,0,0,0,0,0,0,470000.0
4246,Apartamento,Casa Amarela,Imobiliaria,2,1,1,53,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,409000.0
4247,Apartamento,Boa Viagem,Imobiliaria,3,2,2,110,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,640000.0
4248,Apartamento,Boa Viagem,Imobiliaria,3,1,1,72,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,370000.0
4249,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,0,frente para o mar e salao de festas,0,0,0,0,0,1,0,0,0,1,700000.0
4250,Apartamento,Casa Forte,Imobiliaria,5,4,5,450,0,churrasqueira e playground,1,0,0,1,0,0,0,0,0,0,3500000.0
4251,Apartamento,Casa Amarela,Imobiliaria,4,2,2,208,0,salao de festas,0,0,0,0,0,1,0,0,0,0,890000.0
4252,Apartamento,Boa Viagem,Imobiliaria,3,1,2,104,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,700000.0
4253,Apartamento,Boa Viagem,Imobiliaria,3,3,3,192,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1850000.0
4254,Apartamento,Casa Amarela,Imobiliaria,3,1,1,61,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,386000.0
4255,Apartamento,Boa Viagem,Imobiliaria,3,1,1,132,52,playground,0,0,0,1,0,0,0,0,0,0,700000.0
4256,Apartamento,Boa Viagem,Imobiliaria,3,1,2,88,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,720000.0
4257,Apartamento,Torre,Imobiliaria,2,1,2,72,35,salao de festas,0,0,0,0,0,1,0,0,0,0,330000.0
4258,Apartamento,Boa Viagem,Imobiliaria,2,1,2,54,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000.0
4259,Apartamento,Boa Viagem,Imobiliaria,3,1,1,120,0,esquina,0,0,0,0,0,0,0,0,0,0,455000.0
4260,Apartamento,Rosarinho,Imobiliaria,2,1,1,59,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000.0
4261,Apartamento,Boa Viagem,Pessoa Fisica,2,1,1,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000.0
4262,Apartamento,Espinheiro,Imobiliaria,3,1,1,110,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000.0
4263,Apartamento,Jd S Paulo,Imobiliaria,2,0,0,64,0,nenhum,0,0,0,0,0,0,0,0,0,0,200000.0
4264,Apartamento,Boa Viagem,Imobiliaria,3,1,1,128,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,390000.0
4265,Apartamento,Boa Viagem,Imobiliaria,4,2,2,150,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,1450000.0
4266,Apartamento,Boa Viagem,Imobiliaria,4,3,2,130,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,770000.0
4267,Apartamento,Madalena,Imobiliaria,3,1,1,135,0,sauna e copa,0,0,0,0,0,0,0,0,1,0,530000.0
4268,Apartamento,Boa Viagem,Imobiliaria,4,4,3,181,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,2100000.0
4269,Apartamento,Casa Amarela,Imobiliaria,4,2,3,308,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,1000000.0
4270,Apartamento,Rosarinho,Imobiliaria,3,1,1,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,515000.0
4271,Apartamento,Boa Viagem,Imobiliaria,3,1,1,98,21,frente para o mar e copa,0,0,0,0,0,0,0,0,0,1,370000.0
4272,Apartamento,Casa Amarela,Imobiliaria,3,1,1,109,0,nenhum,0,0,0,0,0,0,0,0,0,0,590000.0
4273,Apartamento,Boa Viagem,Imobiliaria,4,2,2,172,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,2100000.0
4274,Apartamento,Gracas,Imobiliaria,3,2,2,163,0,churrasqueira e salao de festas,1,0,0,0,0,1,0,0,0,0,700000.0
4275,Apartamento,Encruzilhada,Imobiliaria,3,1,1,69,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,420000.0
4276,Apartamento,Torre,Imobiliaria,3,1,1,100,0,nenhum,0,0,0,0,0,0,0,0,0,0,370000.0
4277,Apartamento,Rosarinho,Imobiliaria,3,1,2,89,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,573032.0
4278,Apartamento,Boa Viagem,Imobiliaria,2,1,1,50,20,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,370000.0
4279,Apartamento,Espinheiro,Imobiliaria,3,1,2,76,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000.0
4280,Apartamento,Boa Viagem,Imobiliaria,2,1,0,1019,0,sauna e sala de ginastica,0,0,0,0,0,0,0,1,1,0,900000.0
4281,Apartamento,Pina,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000.0
4282,Apartamento,Espinheiro,Imobiliaria,4,2,2,113,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,700000.0
4283,Apartamento,Boa Viagem,Imobiliaria,3,1,1,90,10,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,370000.0
4284,Loft,Boa Viagem,Imobiliaria,2,1,1,62,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,430000.0
4285,Apartamento,Boa Viagem,Imobiliaria,4,2,2,265,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2000000.0
4286,Apartamento,Gracas,Imobiliaria,3,1,2,111,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,545000.0
4287,Apartamento,Iputinga,Imobiliaria,3,1,1,71,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,285000.0
4288,Apartamento,Boa Viagem,Pessoa Fisica,4,3,2,175,49,piscina e sauna,0,0,1,0,0,0,0,0,1,0,985000.0
4289,Apartamento,Torre,Imobiliaria,2,1,1,50,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,280000.0
4290,Apartamento,Setubal,Imobiliaria,1,1,1,28,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,270000.0
4291,Apartamento,Pina,Imobiliaria,4,4,3,237,0,sauna e frente para o mar,0,0,0,0,0,0,0,0,1,1,2800000.0
4292,Apartamento,Engenho do Meio,Imobiliaria,3,1,1,58,0,nenhum,0,0,0,0,0,0,0,0,0,0,180000.0
4293,Apartamento,Boa Viagem,Imobiliaria,4,1,2,234,46,nenhum,0,0,0,0,0,0,0,0,0,0,1750000.0
4294,Apartamento,Boa Viagem,Imobiliaria,1,1,2,140,0,playground,0,0,0,1,0,0,0,0,0,0,500000.0
4295,Apartamento,Soledade,Imobiliaria,2,1,1,42,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,300000.0
4296,Apartamento,Sto Amaro,Imobiliaria,4,4,3,207,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1550000.0
4297,Apartamento,Gracas,Imobiliaria,3,1,1,95,0,salao de festas,0,0,0,0,0,1,0,0,0,0,410000.0
4298,Apartamento,Boa Viagem,Imobiliaria,4,3,3,151,0,nenhum,0,0,0,0,0,0,0,0,0,0,1400000.0
4299,Apartamento,Encruzilhada,Imobiliaria,4,1,2,98,0,nenhum,0,0,0,0,0,0,0,0,0,0,640000.0
4300,Casa,Madalena,Imobiliaria,3,3,6,240,120,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1050000.0
4301,Apartamento,Boa Viagem,Imobiliaria,2,0,1,69,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000.0
4302,Apartamento,Madalena,Imobiliaria,4,4,3,200,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1180000.0
4303,Apartamento,Pina,Imobiliaria,3,1,2,101,0,piscina e hidromassagem,0,0,1,0,0,0,0,0,0,0,790000.0
4304,Apartamento,Boa Vista,Imobiliaria,4,2,2,157,90,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,699000.0
4305,Apartamento,Boa Viagem,Imobiliaria,2,0,1,83,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000.0
4306,Apartamento,Boa Vista,Imobiliaria,2,1,0,52,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000.0
4307,Apartamento,Casa Forte,Imobiliaria,1,0,1,41,0,nenhum,0,0,0,0,0,0,0,0,0,0,284999.0
4308,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,172,10,nenhum,0,0,0,0,0,0,0,0,0,0,450000.0
4309,Apartamento,Encruzilhada,Imobiliaria,3,2,2,81,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,591801.0
4310,Apartamento,Torre,Imobiliaria,3,1,1,75,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,380000.0
4311,Apartamento,Boa Viagem,Imobiliaria,2,1,1,54,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,460000.0
4312,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,607000.0
4313,Apartamento,Boa Viagem,Imobiliaria,3,1,2,153,0,salao de festas,0,0,0,0,0,1,0,0,0,0,650000.0
4314,Apartamento,Rosarinho,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,433000.0
4315,Apartamento,Rosarinho,Imobiliaria,3,1,2,102,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,640000.0
4316,Apartamento,Barro,Imobiliaria,1,1,1,64,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,3327000.0
4317,Apartamento,Torre,Imobiliaria,3,1,2,86,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,560000.0
4318,Apartamento,Benfica,Imobiliaria,3,1,1,95,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000.0
4319,Apartamento,Boa Viagem,Imobiliaria,3,1,2,94,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,590000.0
4320,Apartamento,Boa Viagem,Imobiliaria,3,1,2,83,0,nenhum,0,0,0,0,0,0,0,0,0,0,340000.0
4321,Apartamento,Setubal,Imobiliaria,1,1,1,28,16,nenhum,0,0,0,0,0,0,0,0,0,0,270000.0
4322,Apartamento,Boa Viagem,Imobiliaria,3,1,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,285000.0
4323,Apartamento,Boa Viagem,Imobiliaria,2,1,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,290000.0
4324,Apartamento,Madalena,Pessoa Fisica,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,570000.0
4325,Apartamento,Boa Viagem,Imobiliaria,3,1,0,80,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,600000.0
4326,Apartamento,Aflitos,Imobiliaria,1,1,1,52,0,piscina,0,0,1,0,0,0,0,0,0,0,255500.0
4327,Apartamento,Campo Grande,Imobiliaria,3,1,17,63,17,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,352000.0
4328,Apartamento,Barro,Imobiliaria,2,0,1,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,180000.0
4329,Apartamento,Torre,Imobiliaria,3,1,1,86,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000.0
4330,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,0,piscina,0,0,1,0,0,0,0,0,0,0,390000.0
4331,Apartamento,Boa Viagem,Imobiliaria,4,2,0,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,614419.0
4332,Apartamento,Boa Viagem,Imobiliaria,4,4,3,300,0,sauna e frente para o mar,0,0,0,0,0,0,0,0,1,1,2900000.0
4333,Casa,Cordeiro,Imobiliaria,5,3,5,253,112,churrasqueira,1,0,0,0,0,0,0,0,0,0,980000.0
4334,Apartamento,Boa Viagem,Imobiliaria,3,1,2,95,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,520000.0
4335,Casa,Cordeiro,Imobiliaria,3,1,2,160,0,nenhum,0,0,0,0,0,0,0,0,0,0,530000.0
4336,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,0,sauna e quadra poliesportiva,0,0,0,0,1,0,0,0,1,0,290000.0
4337,Apartamento,Pina,Imobiliaria,3,0,0,73,0,nenhum,0,0,0,0,0,0,0,0,0,0,410000.0
4338,Apartamento,Madalena,Imobiliaria,4,4,3,207,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000.0
4339,Apartamento,Casa Amarela,Imobiliaria,2,1,1,65,0,salao de festas,0,0,0,0,0,1,0,0,0,0,390000.0
4340,Apartamento,Boa Viagem,Imobiliaria,3,1,1,84,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000.0
4341,Apartamento,Monteiro,Imobiliaria,4,4,3,200,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1290000.0
4342,Apartamento,Boa Viagem,Imobiliaria,5,2,2,132,0,nenhum,0,0,0,0,0,0,0,0,0,0,750000.0
4343,Apartamento,Boa Viagem,Imobiliaria,3,1,2,82,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,560000.0
4344,Apartamento,Espinheiro,Imobiliaria,4,2,5,251,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,600000.0
4345,Apartamento,Casa Amarela,Imobiliaria,3,1,2,77,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000.0
4346,Apartamento,Casa Amarela,Imobiliaria,3,0,0,66,0,nenhum,0,0,0,0,0,0,0,0,0,0,439000.0
4347,Apartamento,Parnamirim,Imobiliaria,2,0,0,65,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,420000.0
4348,Apartamento,Rosarinho,Imobiliaria,3,1,2,83,7,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,480000.0
4349,Apartamento,Casa Forte,Imobiliaria,4,2,2,130,0,piscina e quadra poliesportiva,0,0,1,0,1,0,0,0,0,0,850000.0
4350,Apartamento,Casa Forte,Imobiliaria,4,4,3,310,0,piscina e hidromassagem,0,0,1,0,0,0,0,0,0,0,1300000.0
4351,Apartamento,Boa Viagem,Imobiliaria,1,0,1,36,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,300000.0
4352,Apartamento,Boa Viagem,Imobiliaria,3,0,2,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000.0
4353,Apartamento,Torre,Imobiliaria,3,1,1,63,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,437940.0
4354,Apartamento,Boa Viagem,Imobiliaria,2,1,2,56,0,salao de festas,0,0,0,0,0,1,0,0,0,0,490000.0
4355,Apartamento,Boa Viagem,Imobiliaria,4,3,2,160,0,frente para o mar,0,0,0,0,0,0,0,0,0,1,760000.0
4356,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,110,nenhum,0,0,0,0,0,0,0,0,0,0,700000.0
4357,Apartamento,Boa Viagem,Imobiliaria,2,0,1,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000.0
4358,Apartamento,Boa Viagem,Imobiliaria,3,1,1,130,0,copa,0,0,0,0,0,0,0,0,0,0,410000.0
4359,Apartamento,Espinheiro,Imobiliaria,1,0,1,32,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,205000.0
4360,Apartamento,Encruzilhada,Imobiliaria,4,4,0,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,790000.0
4361,Apartamento,Boa Viagem,Imobiliaria,3,1,2,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,660000.0
4362,Apartamento,Boa Viagem,Imobiliaria,3,1,2,111,92,quadra poliesportiva e salao de festas,0,0,0,0,1,1,0,0,0,0,600000.0
4363,Apartamento,Boa Viagem,Imobiliaria,4,2,2,123,0,nenhum,0,0,0,0,0,0,0,0,0,0,850000.0
4364,Casa,Casa Forte,Imobiliaria,4,3,4,300,225,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1900000.0
4365,Apartamento,Iputinga,Imobiliaria,3,1,1,89,10,salao de festas,0,0,0,0,0,1,0,0,0,0,250000.0
4366,Apartamento,Boa Viagem,Imobiliaria,3,1,2,86,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,530400.0
4367,Apartamento,Casa Amarela,Imobiliaria,3,2,2,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,590000.0
4368,Apartamento,Rosarinho,Imobiliaria,3,1,1,114,0,nenhum,0,0,0,0,0,0,0,0,0,0,350000.0
4369,Apartamento,Iputinga,Imobiliaria,2,1,1,56,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,230000.0
4370,Apartamento,Madalena,Imobiliaria,4,2,2,110,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,698000.0
4371,Apartamento,Madalena,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,530000.0
4372,Apartamento,Parnamirim,Imobiliaria,3,1,2,140,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,730000.0
4373,Apartamento,Setubal,Imobiliaria,3,1,1,143,0,nenhum,0,0,0,0,0,0,0,0,0,0,498000.0
4374,Apartamento,Casa Amarela,Imobiliaria,4,2,2,210,0,copa e quadra poliesportiva,0,0,0,0,1,0,0,0,0,0,850000.0
4375,Apartamento,Boa Viagem,Imobiliaria,4,2,2,160,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,950000.0
4376,Apartamento,Prado,Pessoa Fisica,3,1,1,67,0,nenhum,0,0,0,0,0,0,0,0,0,0,220000.0
4377,Apartamento,Jaqueira,Imobiliaria,4,4,4,300,0,salao de festas,0,0,0,0,0,1,0,0,0,0,2500000.0
4378,Apartamento,Madalena,Imobiliaria,4,3,2,168,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,850000.0
4379,Apartamento,Tamarineira,Imobiliaria,3,1,3,254,0,salao de festas,0,0,0,0,0,1,0,0,0,0,1300000.0
4380,Apartamento,Boa Viagem,Imobiliaria,4,4,3,187,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1700000.0
4381,Apartamento,Boa Viagem,Imobiliaria,3,1,1,160,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,690000.0
4382,Apartamento,Sto Amaro,Imobiliaria,4,4,3,178,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,1500000.0
4383,Apartamento,Boa Viagem,Imobiliaria,3,1,2,83,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000.0
4384,Apartamento,Madalena,Imobiliaria,2,1,2,52,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,400000.0
4385,Apartamento,Agua Fria,Imobiliaria,2,1,1,72,0,nenhum,0,0,0,0,0,0,0,0,0,0,155000.0
4386,Apartamento,Setubal,Imobiliaria,2,1,1,47,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,342900.0
4387,Apartamento,Boa Viagem,Imobiliaria,3,1,2,86,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,670000.0
4388,Apartamento,Setubal,Imobiliaria,1,0,1,52,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,250000.0
4389,Apartamento,Boa Viagem,Imobiliaria,4,2,0,130,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,820000.0
4390,Apartamento,Boa Viagem,Imobiliaria,4,1,2,136,37,nenhum,0,0,0,0,0,0,0,0,0,0,430000.0
4391,Apartamento,Boa Viagem,Imobiliaria,2,1,1,47,1,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,252480.0
4392,Apartamento,Torre,Imobiliaria,3,1,1,97,0,piscina e sala de ginastica,0,0,1,0,0,0,0,1,0,0,550000.0
4393,Apartamento,Boa Viagem,Imobiliaria,3,1,1,117,53,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,550000.0
4394,Apartamento,Boa Viagem,Imobiliaria,2,1,0,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,275000.0
4395,Apartamento,Boa Viagem,Imobiliaria,3,1,0,160,20,nenhum,0,0,0,0,0,0,0,0,0,0,780000.0
4396,Apartamento,Casa Forte,Pessoa Fisica,4,4,3,205,0,nenhum,0,0,0,0,0,0,0,0,0,0,1400000.0
4397,Apartamento,Ilha do Retiro,Imobiliaria,3,1,1,59,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,348000.0
4398,Apartamento,Boa Viagem,Imobiliaria,3,1,1,62,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,552000.0
4399,Apartamento,Parnamirim,Imobiliaria,3,1,1,73,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000.0
4400,Apartamento,Gracas,Imobiliaria,4,2,2,188,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1500000.0
4401,Apartamento,Aflitos,Imobiliaria,4,4,0,303,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1500000.0
4402,Apartamento,Iputinga,Imobiliaria,3,1,1,75,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,360000.0
4403,Apartamento,Boa Viagem,Imobiliaria,2,1,1,52,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,350000.0
4404,Apartamento,Imbiribeira,Imobiliaria,3,1,1,67,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,364350.0
4405,Apartamento,Boa Viagem,Imobiliaria,3,1,2,94,0,piscina,0,0,1,0,0,0,0,0,0,0,550000.0
4406,Apartamento,Espinheiro,Imobiliaria,2,1,1,60,40,piscina e sauna,0,0,1,0,0,0,0,0,1,0,420000.0
4407,Apartamento,Boa Viagem,Imobiliaria,3,1,2,129,84,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,630000.0
4408,Apartamento,Madalena,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,610000.0
4409,Apartamento,Madalena,Imobiliaria,4,1,1,150,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,690000.0
4410,Apartamento,Encruzilhada,Imobiliaria,3,1,2,85,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,515000.0
4411,Apartamento,Varzea,Imobiliaria,2,1,1,53,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,304537.0
4412,Apartamento,Imbiribeira,Imobiliaria,3,1,1,73,12,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000.0
4413,Apartamento,Rosarinho,Imobiliaria,3,1,2,145,0,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,395000.0
4414,Apartamento,Torre,Imobiliaria,3,1,2,88,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,530000.0
4415,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,615000.0
4416,Apartamento,Imbiribeira,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000.0
4417,Apartamento,Boa Viagem,Imobiliaria,3,1,2,127,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1100000.0
4418,Apartamento,Casa Amarela,Imobiliaria,3,1,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,415000.0
4419,Apartamento,Boa Viagem,Imobiliaria,3,1,2,106,78,piscina e sauna,0,0,1,0,0,0,0,0,1,0,540000.0
4420,Apartamento,Casa Forte,Imobiliaria,2,1,1,74,0,playground,0,0,0,1,0,0,0,0,0,0,380000.0
4421,Apartamento,Boa Viagem,Imobiliaria,4,1,2,163,0,copa,0,0,0,0,0,0,0,0,0,0,950000.0
4422,Apartamento,Boa Viagem,Imobiliaria,3,1,1,110,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000.0
4423,Apartamento,Casa Amarela,Imobiliaria,3,1,1,60,0,nenhum,0,0,0,0,0,0,0,0,0,0,290000.0
4424,Apartamento,Torre,Imobiliaria,2,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,415000.0
4425,Apartamento,Casa Forte,Imobiliaria,4,2,2,176,0,nenhum,0,0,0,0,0,0,0,0,0,0,950000.0
